mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual,residual_ok
679,679,2.2040074918393066e12,1.48459000799524e6,4.905890521697893e6,2773.3588367061097,16,5,0.058227759598418916,0.0225,49.9887,49.9887,3.338318359592902e-14,true
680,680,2.240452280955754e12,1.4968140435457418e6,4.946285364598047e6,3720.840859210688,4,19,0.027871410909462005,0.0054,49.9973,49.9973,9.906222962846272e-14,true
681,681,2.2405427462810195e12,1.4968442625340219e6,4.946385224523938e6,3720.840859210688,4,19,0.04316641154379672,0.0069,49.9966,49.9966,9.536199291316586e-14,true
682,682,2.2411275011615503e12,1.4970395790230632e6,4.947030656129405e6,3720.840859210688,4,19,0.0344143128968199,0.0156,49.9922,49.9922,5.2466574952316104e-14,true
683,683,2.241182556155236e12,1.4970579668654236e6,4.947091419532812e6,3720.840859210688,4,19,0.02584630647784642,0.0158,49.9921,49.9921,4.150021699095385e-14,true
684,684,2.3498989888980503e12,1.5329380251328005e6,5.065658590821801e6,1352.1358029492421,11,4,0.018070433245845306,0.0046,49.9977,49.9977,9.957301331744219e-14,true
685,685,2.3498989888980503e12,1.5329380251328005e6,5.065658590821801e6,286.21852763159137,2,5,0.02871481663254941,0.0046,49.9977,49.9977,1.1101541993834563e-13,true
686,686,2.350696176850839e12,1.53319802271293e6,5.066517763830613e6,888.2643960980422,9,3,0.022657890801718407,0.0157,49.9921,49.9921,3.782484838041457e-14,true
687,687,2.35069617685084e12,1.5331980227129306e6,5.066517763830614e6,3355.665496370382,14,12,0.03076411925511429,0.0157,49.9921,49.9921,4.762010456330102e-14,true
688,688,2.356595507761645e12,1.5351206818233037e6,5.072871272243872e6,246.74011002723395,3,4,0.048947345604553744,0.0044,49.9978,49.9978,1.1361935336816402e-13,true
689,689,2.356864121996696e12,1.5352081689454026e6,5.073160377142035e6,246.74011002723395,3,4,0.060717161540513265,0.0092,49.9954,49.9954,7.13238160945181e-14,true
690,690,2.357105037957089e12,1.5352866305537506e6,5.073419656847973e6,2842.446067513735,12,12,0.03526817781551463,0.0121,49.9939,49.9939,6.379937455548104e-14,true
691,691,2.357271947096898e12,1.5353409872392835e6,5.073599280816147e6,3651.7536284030625,19,3,0.019087469865385908,0.0134,49.9933,49.9933,4.5667471475292757e-14,true
692,692,2.434275020020277e12,1.5602163375699783e6,5.155800928917002e6,197.39208802178717,4,2,0.04151029707819679,0.0032,49.9984,49.9984,1.1150279279824099e-13,true
693,693,2.4343214129837075e12,1.5602312049769121e6,5.155850058892528e6,394.78417604357435,6,2,0.03235386021059501,0.0039,49.9981,49.9981,1.1297920464055217e-13,true
694,694,2.4351906036537764e12,1.5605097255876928e6,5.156770442040176e6,197.39208802178717,4,2,0.04389440828786172,0.0157,49.9921,49.9921,4.5244043318748736e-14,true
695,695,2.435216274432992e12,1.560517950692331e6,5.156797622246608e6,394.78417604357435,6,2,0.03059655659611103,0.0157,49.9921,49.9921,3.2990410667225624e-14,true
696,696,2.496812928514854e12,1.5801306681774308e6,5.2216086773505155e6,2092.356133030944,4,14,0.03491994906335987,0.0027,0.7355,99.2618,1.5737790674722722e-13,true
697,697,2.496812928514857e12,1.5801306681774317e6,5.221608677350518e6,3128.6645951453265,14,11,0.02401705178965121,0.0027,99.2618,0.7355,1.4248392666400992e-13,true
698,698,2.497798700294376e12,1.5804425646933126e6,5.2226393525893185e6,3641.884024001973,12,15,0.018412768757079766,0.0157,49.9921,49.9921,4.7090325937725076e-14,true
699,699,2.497798700294376e12,1.5804425646933126e6,5.2226393525893185e6,286.21852763159137,2,5,0.024895784448281656,0.0157,49.9921,49.9921,3.7613759862611355e-14,true
700,700,2.511821898659812e12,1.584872833592592e6,5.237279363693057e6,1579.1367041742974,12,4,0.06598465159420216,0.0061,49.9969,49.9969,7.85075756005109e-14,true
701,701,2.511821898659812e12,1.584872833592592e6,5.237279363693057e6,3809.6672988204923,5,19,0.030254582315529095,0.0061,49.9969,49.9969,7.623946154692485e-14,true
702,702,2.512216544555672e12,1.58499733266516e6,5.2376907761482e6,1579.1367041742974,12,4,0.06561914223892709,0.0113,49.9943,49.9943,5.2029484969697415e-14,true
703,703,2.5122165445556724e12,1.58499733266516e6,5.2376907761482e6,2842.446067513735,12,12,0.025903877725864933,0.0113,49.9943,49.9943,4.6445603884770503e-14,true
704,704,2.539805037131375e12,1.5936765785853085e6,5.266371711669678e6,3010.229342332254,4,17,0.06861755574446654,0.0020,49.9990,49.9990,1.762292326558262e-13,true
705,705,2.5398397382227163e12,1.5936874656665642e6,5.266407688490519e6,3010.229342332254,4,17,0.03692266795615574,0.0025,49.9988,49.9988,1.801708797701507e-13,true
706,706,2.540853622313717e12,1.5940055276923343e6,5.267458737917724e6,1431.0926381579568,12,1,0.02771688722060426,0.0157,49.9921,49.9921,4.214021999385438e-14,true
707,707,2.540872635708989e12,1.5940114917117094e6,5.267478446272197e6,3010.229342332254,4,17,0.06352914680975885,0.0157,49.9921,49.9921,3.7037649159109906e-14,true
708,708,2.5649806247297954e12,1.6015556889255508e6,5.29240856529892e6,2684.5323970963054,4,16,0.035452011332558035,0.0019,49.9990,49.9990,1.9822981687982769e-13,true
709,709,2.564980624729796e12,1.6015556889255508e6,5.29240856529892e6,256.6097144283233,1,5,0.040556464948438176,0.0019,49.9990,49.9990,2.021322976575595e-13,true
710,710,2.5660535908445537e12,1.6018906301132278e6,5.293515392631113e6,256.6097144283233,1,5,0.03470307126173117,0.0157,49.9921,49.9921,4.581691886632685e-14,true
711,711,2.566053590844555e12,1.6018906301132282e6,5.293515392631114e6,2684.5323970963054,4,16,0.028661494658780977,0.0157,49.9921,49.9921,3.7847947339597004e-14,true
712,712,2.5661582967367812e12,1.6019233117527135e6,5.293623390492154e6,1510.0494733666717,3,12,0.06939390722738409,0.0083,49.9958,49.9958,8.697252665892841e-14,true
713,713,2.5661582967367817e12,1.6019233117527135e6,5.293623390492154e6,3355.665496370382,18,4,0.05049998274672252,0.0083,49.9958,49.9958,5.835684090284928e-14,true
714,714,2.573228059976202e12,1.6041284424809013e6,5.300910338323044e6,256.6097144283233,1,5,0.04578266461569584,0.0008,49.9996,49.9996,3.2351079047549074e-13,true
715,715,2.5732440648766914e12,1.6041334311324265e6,5.30092682353317e6,256.6097144283233,5,1,0.03238721823310508,0.0010,49.9995,49.9995,3.2664882033163603e-13,true
716,716,2.574339132421739e12,1.6044747216524598e6,5.302054632502892e6,256.6097144283233,1,5,0.05438899149209398,0.0157,49.9921,49.9921,3.918475208058539e-14,true
717,717,2.574347894342894e12,1.604477452114206e6,5.302063655429308e6,256.6097144283233,5,1,0.033030306125251006,0.0157,49.9921,49.9921,3.523826023377627e-14,true
718,718,2.6344617645917393e12,1.6231025120403639e6,5.363610954323756e6,2862.1852763159136,13,11,0.04622807073042654,0.0040,49.9980,49.9980,8.854260614136732e-14,true
719,719,2.6345362773982964e12,1.6231254656982918e6,5.36368680565797e6,3335.926287568203,13,13,0.05974658689166139,0.0051,49.9974,49.9974,9.122674184802133e-14,true
720,720,2.635011672038088e12,1.6232719032984239e6,5.364170714906071e6,2862.1852763159136,13,11,0.025983365660727283,0.0112,49.9944,49.9944,5.268688734037436e-14,true
721,721,2.6350550525894546e12,1.6232852653152046e6,5.364214870256116e6,3335.926287568203,13,13,0.0418320038391511,0.0114,49.9943,49.9943,4.9586129917669266e-14,true
722,722,2.729139826152151e12,1.6520108432308037e6,5.459139758385152e6,197.39208802178717,4,2,0.03654833211527632,0.0035,49.9982,49.9982,1.29443368467564e-13,true
723,723,2.7291398261521514e12,1.6520108432308037e6,5.459139758385152e6,3355.665496370382,12,14,0.05974790735413875,0.0035,49.9982,49.9982,1.0763302409955109e-13,true
724,724,2.7297823402442285e12,1.652205296034433e6,5.459782335905614e6,197.39208802178717,4,2,0.03849015773498344,0.0113,49.9944,49.9944,4.6046975105009483e-14,true
725,725,2.7297823402442285e12,1.652205296034433e6,5.459782335905614e6,3355.665496370382,12,14,0.04850881902089372,0.0113,49.9944,49.9944,3.955768934456319e-14,true
726,726,2.734717937132247e12,1.6536982606062833e6,5.464715900528054e6,1579.1367041742974,4,12,0.041530154293930456,0.0035,49.9983,49.9983,9.585539938553304e-14,true
727,727,2.73493816867331e12,1.6537648468489437e6,5.464935937585412e6,1756.7895833939058,3,13,0.05001498526262814,0.0069,49.9965,49.9965,7.38730645083102e-14,true
728,728,2.735119873298359e12,1.653819782593726e6,5.465117475079386e6,2941.1421115246285,17,3,0.03712905676430035,0.0088,49.9956,49.9956,6.275414483654767e-14,true
729,729,2.7352526836842954e12,1.6538599347237044e6,5.465250159492473e6,3286.5782655627563,18,3,0.026226208055793038,0.0096,49.9952,49.9952,4.5510108276776215e-14,true
730,730,2.7992216233803267e12,1.673087452400599e6,5.528788305525286e6,167.7832748185191,1,4,0.02157677850640733,0.0025,49.9988,49.9988,1.2494011741475988e-13,true
731,731,2.799260811595082e12,1.673099163706408e6,5.528827006031053e6,167.7832748185191,1,4,0.019795273716178785,0.0030,49.9985,49.9985,1.332712729965001e-13,true
732,732,2.79995364566619e12,1.6733062020043402e6,5.529511172850164e6,197.39208802178717,2,4,0.031077852140115506,0.0113,49.9944,49.9944,5.2058615533291313e-14,true
733,733,2.79997438942301e12,1.673312400427072e6,5.52953165580045e6,2260.139407849463,15,2,0.020340079878897247,0.0113,49.9943,49.9943,3.924899198640047e-14,true
734,734,2.8474689576572827e12,1.687444505060028e6,5.576231793749031e6,197.39208802178717,2,4,0.035225203467008685,0.0022,49.9989,49.9989,1.2715521296942426e-13,true
735,735,2.8474689576572827e12,1.687444505060028e6,5.576231793749031e6,3099.0557819420583,5,17,0.027114402832378513,0.0022,49.9989,49.9989,1.5032959518627205e-13,true
736,736,2.8482472856979175e12,1.6876751126025168e6,5.576993846134426e6,3355.665496370382,14,12,0.04925647986515006,0.0113,49.9944,49.9944,4.955114488111513e-14,true
737,737,2.8482472856979175e12,1.6876751126025168e6,5.576993846134426e6,3099.0557819420583,5,17,0.025043310539129927,0.0113,49.9944,49.9944,4.7892002104108975e-14,true
738,738,2.868510824331625e12,1.6936678612796622e6,5.596797137801346e6,2615.44516628868,16,3,0.038843698082987925,0.0046,49.9977,49.9977,8.671060779063743e-14,true
739,739,2.868510824331626e12,1.6936678612796625e6,5.596797137801347e6,3089.186177540969,12,13,0.023134376577935392,0.0046,49.9977,49.9977,1.112410795522712e-13,true
740,740,2.8688277965576904e12,1.693761434369578e6,5.59710635403777e6,3089.186177540969,12,13,0.02091785346411376,0.0083,49.9959,49.9959,6.057676539714289e-14,true
741,741,2.868827796557691e12,1.6937614343695783e6,5.59710635403777e6,2615.44516628868,16,3,0.04827121523654895,0.0083,49.9959,49.9959,5.855880787869214e-14,true
742,742,2.875664713926456e12,1.6957784978960124e6,5.603771825839886e6,167.7832748185191,1,4,0.04146052062476865,0.0017,49.9991,49.9991,2.0647048648200038e-13,true
743,743,2.875695626481075e12,1.6957876124329588e6,5.603801945213029e6,2773.3588367061097,5,16,0.024990167673224827,0.0022,49.9989,49.9989,1.4255079295028913e-13,true
744,744,2.8764825897037153e12,1.6960196312848844e6,5.604568661330198e6,167.7832748185191,1,4,0.037784020629702555,0.0113,49.9944,49.9944,5.605370547052091e-14,true
745,745,2.8764988240586167e12,1.6960244172943432e6,5.604584476901039e6,167.7832748185191,1,4,0.021323896852704263,0.0113,49.9944,49.9944,4.216483155263725e-14,true
746,746,2.8849375762046357e12,1.6985103992041484e6,5.612799509349557e6,167.7832748185191,1,4,0.04695465918297087,0.0009,49.9995,49.9995,2.798258629571597e-13,true
747,747,2.8849375762046357e12,1.6985103992041484e6,5.612799509349557e6,3720.840859210688,11,16,0.041405564213702464,0.0009,49.9995,49.9995,2.1730930042199748e-13,true
748,748,2.8857853617336997e12,1.69875994823686e6,5.613624154691156e6,3720.840859210688,11,16,0.03882795688861899,0.0113,49.9944,49.9944,4.4241372158593084e-14,true
749,749,2.8857853617337e12,1.6987599482368603e6,5.613624154691157e6,167.7832748185191,1,4,0.052614842294672684,0.0113,49.9944,49.9944,4.912898522036275e-14,true
750,750,2.914987935834829e12,1.7073335748572478e6,5.641956066765881e6,3720.840859210688,4,19,0.09480385170465057,0.0062,49.9969,49.9969,6.877419057817944e-14,true
751,751,2.9149879358348296e12,1.7073335748572478e6,5.641956066765881e6,2023.2689022233185,14,3,0.11104113134841588,0.0062,49.9969,49.9969,6.83830475820346e-14,true
752,752,2.9715431140340327e12,1.7238164386134716e6,5.696424387741106e6,2023.2689022233185,3,14,0.037101918968453045,0.0031,49.9984,49.9984,9.79553083337819e-14,true
753,753,2.9716026842427417e12,1.7238337171092639e6,5.696481485261822e6,1510.0494733666717,3,12,0.034809921291327976,0.0039,49.9980,49.9980,1.2123927079823958e-13,true
754,754,2.971981536325462e12,1.7239436000999168e6,5.696844598255603e6,1510.0494733666717,3,12,0.055603833995530816,0.0082,49.9959,49.9959,5.887577499153605e-14,true
755,755,2.972014575716446e12,1.7239531825767327e6,5.696876263955852e6,3355.665496370382,12,14,0.030742308640985115,0.0083,49.9958,49.9958,4.233037004122005e-14,true
756,756,3.0479118955056636e12,1.7458269947236076e6,5.76915920207805e6,3286.5782655627563,3,18,0.0482462500729249,0.0027,49.9986,49.9986,1.2632403673072278e-13,true
757,757,3.0479118955056636e12,1.7458269947236076e6,5.76915920207805e6,1431.0926381579568,1,12,0.019060573219695898,0.0027,49.9986,49.9986,1.3313241481019523e-13,true
758,758,3.0484174121548403e12,1.7459717672845803e6,5.769637609133771e6,3286.5782655627563,18,3,0.026599501375742025,0.0083,49.9959,49.9959,5.607671640404314e-14,true
759,759,3.0484174121548403e12,1.7459717672845803e6,5.769637609133771e6,572.4370552631827,7,3,0.01878918717973913,0.0083,49.9959,49.9959,4.815748567309952e-14,true
760,760,3.0572397267795635e12,1.7484964188638087e6,5.777980427141721e6,3602.405606397616,2,19,0.045922491785687525,0.0028,49.9986,49.9986,1.060235105958093e-13,true
761,761,3.0574162873428975e12,1.7485469073899325e6,5.778147268613395e6,2309.48742985491,15,3,0.03536032213453393,0.0053,49.9973,49.9973,9.60736972539046e-14,true
762,762,3.0575404812558335e12,1.7485824204926211e6,5.778264623164441e6,1707.441561388459,2,13,0.03787493235304115,0.0064,49.9968,49.9968,6.78349076545235e-14,true
763,763,3.0576443805829087e12,1.7486121298283702e6,5.778362798921972e6,1825.8768142015313,13,4,0.041442772827766726,0.0070,49.9965,49.9965,5.962629049493494e-14,true
764,764,3.100414817301245e12,1.7607994824230399e6,5.818636421441847e6,2309.48742985491,3,15,0.04051129931638665,0.0020,49.9990,49.9990,1.679717369716968e-13,true
765,765,3.1004478053676562e12,1.7608088497527651e6,5.818667376179429e6,2309.48742985491,3,15,0.037834562757298996,0.0025,49.9988,49.9988,1.5488481003251495e-13,true
766,766,3.100983764148224e12,1.7609610342503958e6,5.819170276293571e6,2309.48742985491,3,15,0.04138156322366166,0.0083,49.9959,49.9959,4.51427582676072e-14,true
767,767,3.101000588295131e12,1.760965811222674e6,5.819186062000667e6,2309.48742985491,3,15,0.029976030434235437,0.0083,49.9959,49.9959,4.799086027183266e-14,true
768,768,3.13115239133123e12,1.7695062563696208e6,5.847408324491888e6,1431.0926381579568,1,12,0.03541206923046284,0.0019,49.9990,49.9990,2.2075654674348493e-13,true
769,769,3.131152391331231e12,1.769506256369621e6,5.847408324491889e6,2615.44516628868,3,16,0.03431119307674938,0.0019,49.9990,49.9990,1.9590792356312334e-13,true
770,770,3.1317457346726885e12,1.7696739063094896e6,5.847962330814534e6,1431.0926381579568,1,12,0.039290125937504125,0.0083,49.9959,49.9959,4.420919269758166e-14,true
771,771,3.1317457346726885e12,1.7696739063094896e6,5.847962330814534e6,2615.44516628868,3,16,0.02066198072394799,0.0083,49.9959,49.9959,4.546651609205137e-14,true
772,772,3.141226391778605e12,1.7723505273445784e6,5.856807338321994e6,167.7832748185191,4,1,0.05554320705658789,0.0008,49.9996,49.9996,2.47113039419156e-13,true
773,773,3.1412405923263477e12,1.7723545334741431e6,5.856820576746714e6,1431.0926381579568,1,12,0.05210646245698518,0.0010,49.9995,49.9995,2.2879798153467816e-13,true
774,774,3.1418628843476904e12,1.7725300799556803e6,5.85740067752555e6,1431.0926381579568,1,12,0.056844892922219545,0.0083,49.9959,49.9959,5.1052366209791756e-14,true
775,775,3.1418700894321997e12,1.7725321123839195e6,5.857407393770697e6,167.7832748185191,4,1,0.03949910368470096,0.0083,49.9959,49.9959,4.4694312333105204e-14,true
776,776,3.1672484223826855e12,1.7796764937433673e6,5.881016304383021e6,2941.1421115246285,17,3,0.044450081773616666,0.0035,49.9982,49.9982,1.0427980104054844e-13,true
777,777,3.167248422382686e12,1.7796764937433675e6,5.881016304383022e6,197.39208802178717,4,2,0.07619470797891566,0.0035,49.9982,49.9982,9.173175188622852e-14,true
778,778,3.1674973203722637e12,1.7797464202442616e6,5.881247379465101e6,197.39208802178717,4,2,0.0796640876809315,0.0061,49.9969,49.9969,6.114056077259356e-14,true
779,779,3.167497320372264e12,1.7797464202442616e6,5.881247379465101e6,1756.7895833939058,3,13,0.04819250145626189,0.0061,49.9969,49.9969,5.6043063333931464e-14,true
780,780,3.206908249071318e12,1.7907842553114314e6,5.917722372658148e6,177.65287921960845,3,3,0.07900475562398454,0.0046,49.9259,50.0695,6.621299451788229e-14,true
781,781,3.2069082490713193e12,1.7907842553114318e6,5.91772237265815e6,1973.9208802178716,2,14,0.03316850753703624,0.0046,50.0695,49.9259,6.351585815124075e-14,true
782,782,3.2485988452946885e12,1.8023869854431064e6,5.956064085502942e6,3010.229342332254,17,4,0.032228937678698964,0.0024,49.9988,49.9988,1.1341957997001975e-13,true
783,783,3.2486453201615024e12,1.8023998779853217e6,5.956106689454413e6,1707.441561388459,2,13,0.034393048599689856,0.0030,49.9985,49.9985,8.911827701330323e-14,true
784,784,3.2489390820243486e12,1.8024813680103184e6,5.956375976691354e6,2378.5746606625353,15,4,0.054319482666732435,0.0061,49.9969,49.9969,5.704609416522053e-14,true
785,785,3.248963539344754e12,1.8024881523451835e6,5.956398395813086e6,3572.7967931943476,1,19,0.026171514514131435,0.0062,49.9969,49.9969,5.78885544875944e-14,true
786,786,3.3046051474093745e12,1.8178572956668998e6,6.007186380470508e6,1944.3120670146036,14,1,0.04726141952545196,0.0022,49.9989,49.9989,1.4347173026106828e-13,true
787,787,3.3046051474093745e12,1.8178572956668998e6,6.007186380470508e6,3602.405606397616,2,19,0.039175181433903195,0.0022,49.9989,49.9989,1.1417577259519359e-13,true
788,788,3.304989768601218e12,1.8179630822987626e6,6.007535956873274e6,3010.229342332254,4,17,0.051253566262075466,0.0061,49.9969,49.9969,5.82701985815218e-14,true
789,789,3.304989768601218e12,1.8179630822987626e6,6.007535956873274e6,1707.441561388459,2,13,0.05053365922492316,0.0061,49.9969,49.9969,5.422577081382324e-14,true
790,790,3.3220410273410176e12,1.822646709414915e6,6.02301320092891e6,2309.48742985491,15,3,0.020590201590355257,0.0023,49.9988,49.9988,1.0356520643452203e-13,true
791,791,3.3221786138530684e12,1.8226844526283392e6,6.023137924975279e6,177.65287921960845,3,3,0.03274618327762945,0.0041,49.9979,49.9979,8.570159908092222e-14,true
792,792,3.322252862633856e12,1.822704820489005e6,6.023205231432987e6,128.30485721416164,3,2,0.060933941971679874,0.0047,49.9976,49.9976,7.499788662827944e-14,true
793,793,3.322332173646805e12,1.8227265767653703e6,6.0232771259691445e6,128.30485721416164,3,2,0.05271752375235022,0.0051,49.9975,49.9975,5.685521247070617e-14,true
794,794,3.337338433755818e12,1.826838370999421e6,6.036864724061119e6,3572.7967931943476,1,19,0.04891820765579096,0.0018,49.9991,49.9991,1.7734125749163495e-13,true
795,795,3.3373666727151206e12,1.826846099898708e6,6.0368902645359645e6,2615.44516628868,16,3,0.03347237309726652,0.0021,49.9989,49.9989,1.757758688670298e-13,true
796,796,3.3377624956788804e12,1.8269544317466926e6,6.037248251713141e6,2684.5323970963054,16,4,0.05761011559300903,0.0061,49.9969,49.9969,5.956320374771971e-14,true
797,797,3.337776473077437e12,1.8269582570703242e6,6.037260892657001e6,1677.832748185191,1,13,0.05161384494857435,0.0061,49.9969,49.9969,4.977511640109623e-14,true
798,798,3.3480982948628896e12,1.829780941769503e6,6.046588573725085e6,3572.7967931943476,1,19,0.06428153508678543,0.0009,49.9995,49.9995,2.0562977030291346e-13,true
799,799,3.34809829486289e12,1.8297809417695033e6,6.046588573725085e6,49.34802200544679,2,1,0.0627826843323279,0.0009,49.9995,49.9995,2.5075240897668814e-13,true
800,800,3.3485569529882803e12,1.8299062689078588e6,6.047002722558674e6,1677.832748185191,1,13,0.06441296179547847,0.0061,49.9970,49.9969,5.727713922673498e-14,true
801,801,3.3485569529882803e12,1.8299062689078588e6,6.047002722558674e6,3572.7967931943476,1,19,0.0324403058800631,0.0061,49.9969,49.9970,5.4295494075214356e-14,true
802,802,3.4075055942225596e12,1.8459430094730875e6,6.099996810565588e6,1973.9208802178716,2,14,0.033095431803803955,0.0027,48.7926,51.2046,9.65459306198929e-14,true
803,803,3.4075055942225596e12,1.8459430094730875e6,6.099996810565588e6,2023.2689022233185,14,3,0.030374262796078102,0.0027,51.2046,48.7926,9.275357642004302e-14,true
804,804,3.4076947240561353e12,1.8459942372759823e6,6.100166095008643e6,3286.5782655627563,18,3,0.027230866437046652,0.0046,54.5134,45.4820,6.525169134428265e-14,true
805,805,3.4076947240561357e12,1.8459942372759823e6,6.100166095008643e6,1973.9208802178716,2,14,0.04225259783047545,0.0046,45.4820,54.5134,5.905323748202652e-14,true
806,806,3.4416458029685483e12,1.855167324790017e6,6.130478950980628e6,3602.405606397616,13,14,0.24014227695466495,0.0035,49.9695,50.0270,7.970861775561259e-14,true
807,807,3.44164580296855e12,1.8551673247900174e6,6.13047895098063e6,3602.405606397616,19,2,0.041373891540183366,0.0035,50.0270,49.9695,6.843334396469266e-14,true
808,808,3.466212716182284e12,1.8617767632512455e6,6.152320120142526e6,2260.139407849463,2,15,0.07278943344495332,0.0020,49.9990,49.9990,1.166617581903839e-13,true
809,809,3.46624842530307e12,1.861786353291663e6,6.152351810837016e6,1677.832748185191,13,1,0.054275105745023644,0.0025,49.9988,49.9988,1.2586008354427974e-13,true
810,810,3.4664661582917603e12,1.8618448265878013e6,6.152545038319184e6,1707.441561388459,2,13,0.028612418487141807,0.0046,49.9977,49.9977,7.228327453960476e-14,true
811,811,3.4664840013221943e12,1.8618496183425218e6,6.152560872875486e6,1677.832748185191,13,1,0.04396160402637836,0.0046,49.9977,49.9977,5.987662883866419e-14,true
812,812,3.5005817489649697e12,1.8709841658776724e6,6.182746371855914e6,98.69604401089359,1,3,0.037776593198707284,0.0019,60.7532,39.2448,1.6490571208040193e-13,true
813,813,3.5005817489649697e12,1.8709841658776724e6,6.182746371855914e6,2566.097144283233,2,16,0.02913485652757367,0.0019,39.2448,60.7532,1.3205953117742742e-13,true
814,814,3.5008586380856807e12,1.8710581599954825e6,6.182990888550268e6,2566.097144283233,2,16,0.039520694086618686,0.0046,69.4522,30.5431,6.115990365507082e-14,true
815,815,3.500858638085681e12,1.8710581599954825e6,6.182990888550268e6,98.69604401089359,1,3,0.04405866232445935,0.0046,30.5431,69.4522,6.718424624160208e-14,true
816,816,3.5118474912972246e12,1.8739923936070884e6,6.19268718772115e6,1944.3120670146036,1,14,0.028866723529284242,0.0008,49.9996,49.9996,2.2208297586826176e-13,true
817,817,3.511860270886026e12,1.8739958033266845e6,6.192698455283883e6,98.69604401089359,3,1,0.0798624539092845,0.0010,49.9995,49.9995,2.2234930373276056e-13,true
818,818,3.5121708519693506e12,1.8740786674975387e6,6.192972283443976e6,19.739208802178716,1,1,0.02856662521699116,0.0046,49.9977,49.9977,6.669536571927982e-14,true
819,819,3.5121770412980586e12,1.8740803187958777e6,6.192977740229235e6,98.69604401089359,3,1,0.07702016297894831,0.0046,49.9977,49.9977,6.467132496266141e-14,true
820,820,3.530009897352914e12,1.878832056718459e6,6.208680059327733e6,49.34802200544679,1,2,0.07369918216757522,0.0020,49.9990,49.9990,1.1639670014374323e-13,true
821,821,3.5301128044988936e12,1.8788594424540899e6,6.208770556650319e6,49.34802200544679,1,2,0.09286965357729067,0.0033,49.9984,49.9984,8.072809255138428e-14,true
822,822,3.530148112606319e12,1.8788688385851523e6,6.208801606563138e6,49.34802200544679,1,2,0.0498236344633114,0.0035,49.9982,49.9982,8.236417175969852e-14,true
823,823,3.5302063845775586e12,1.878884345716244e6,6.208852850534222e6,49.34802200544679,1,2,0.04236462912906255,0.0037,49.9981,49.9981,7.382954415267938e-14,true
824,824,3.590918995571796e12,1.8949720302874646e6,6.262015285165312e6,78.95683520871486,2,2,0.12930457048116717,0.0022,49.9989,49.9989,1.1114103606503018e-13,true
825,825,3.590918995571796e12,1.8949720302874646e6,6.262015285165312e6,2309.48742985491,3,15,0.042824272611980053,0.0022,49.9989,49.9989,9.157665666052009e-14,true
826,826,3.5910550719450903e12,1.8950079345335444e6,6.262133932266251e6,2891.794089519182,17,2,0.044793979764863656,0.0035,49.9982,49.9982,8.537854064381331e-14,true
827,827,3.591055071945091e12,1.8950079345335446e6,6.262133932266252e6,78.95683520871486,2,2,0.1326760635447534,0.0035,49.9982,49.9982,8.487194049819737e-14,true
828,828,3.6208704665849395e12,1.902858498834041e6,6.2880764542988455e6,3237.230243557309,2,18,0.04153792890431652,0.0027,49.9986,49.9986,9.528969998595797e-14,true
829,829,3.6208704665849404e12,1.9028584988340412e6,6.288076454298846e6,1460.701451361225,12,2,0.05329651434780647,0.0027,49.9986,49.9986,1.0143342744830296e-13,true
830,830,3.626493647049795e12,1.9043354870005953e6,6.292957224213729e6,2615.44516628868,3,16,0.024741596955470974,0.0018,49.9991,49.9991,1.4032837433933055e-13,true
831,831,3.626521368663368e12,1.9043427655396936e6,6.292981276454267e6,49.34802200544679,1,2,0.0643699617122728,0.0021,49.9989,49.9989,1.3587050966537745e-13,true
832,832,3.626669303641884e12,1.9043816066224447e6,6.293109628456298e6,2615.44516628868,3,16,0.039269656552208286,0.0035,49.9982,49.9982,7.24641204149797e-14,true
833,833,3.626682610893584e12,1.9043851004703813e6,6.293121174024694e6,49.34802200544679,1,2,0.0694840426094613,0.0035,49.9982,49.9982,8.266459724423643e-14,true
834,834,3.6381857243200835e12,1.9074028741511542e6,6.303093534890253e6,19.739208802178716,1,1,0.01852134378582168,0.0009,49.9995,49.9995,2.0858559745666663e-13,true
835,835,3.638185724320084e12,1.9074028741511542e6,6.303093534890253e6,49.34802200544679,1,2,0.03806682400059206,0.0009,49.9995,49.9995,1.9038375791626807e-13,true
836,836,3.638398471980852e12,1.9074586422727106e6,6.30327782300851e6,49.34802200544679,1,2,0.03858401517345803,0.0035,49.9982,49.9982,6.28695163938275e-14,true
837,837,3.6383984719808525e12,1.9074586422727106e6,6.30327782300851e6,98.69604401089359,3,1,0.019514989039385904,0.0035,49.9982,49.9982,8.492854035540699e-14,true
838,838,3.683236610370056e12,1.919176023810754e6,6.341998406278656e6,2260.139407849463,2,15,0.07155183886090703,0.0018,49.9991,49.9991,1.3390456619275208e-13,true
839,839,3.683308048774088e12,1.9191946354588657e6,6.342059909257641e6,2230.530594646195,15,1,0.06981636017723601,0.0027,49.9987,49.9987,1.0956899938459688e-13,true
840,840,3.683317911935254e12,1.9191972050665491e6,6.342068400634998e6,1973.9208802178716,14,2,0.04142181493640404,0.0027,49.9987,49.9987,7.95945328178436e-14,true
841,841,3.683357479534323e12,1.9192075134112837e6,6.342102464996509e6,1973.9208802178716,14,2,0.04647620155847912,0.0028,49.9986,49.9986,6.41126723647845e-14,true
